CNT_NAME,REG_NAME,ACCOM_NAME,ACCOM_REV_POS,ACCOM_REV_NEG,score
뉴질랜드,오클랜드,LyLo Auckland,1,0,4.29
뉴질랜드,오클랜드,Imagine Beach Road,1,0,4.29
뉴질랜드,오클랜드,더 애틱 백패커스 (The Attic Backpackers ),2,0,4.32
뉴질랜드,오클랜드,SkyCity Hotel,20,4,4.21
뉴질랜드,오클랜드,아바니 오클랜드 메트로폴리스 레지던스 (Avani Auckland Metropolis Residences),29,5,4.26
뉴질랜드,오클랜드,프레지던트 호텔 오클랜드 (President Hotel Auckland),23,14,3.53
뉴질랜드,오클랜드,오클랜드 시티 호텔 (Auckland City Hotel),27,4,4.31
뉴질랜드,오클랜드,와이엠씨에이 호스텔 (YMCA Hostel),33,11,3.92
뉴질랜드,오클랜드,크라운 플라자 오클랜드 (Crowne Plaza Auckland),7,0,4.44
뉴질랜드,오클랜드,키위 인터내셔널 호텔 (Kiwi International Hotel),21,18,3.25
뉴질랜드,퀸스타운,멜번 로지 (Melbourne Lodge),24,3,4.36
뉴질랜드,퀸스타운,홀리데이 인 익스프레스 앤 스위트 퀸스타운 (Holiday Inn Express And Suites Queenstown),13,2,4.29
뉴질랜드,퀸스타운,YHA 퀸스타운 레이크프론트 (YHA Queenstown Lakefront),8,1,4.31
뉴질랜드,퀸스타운,노마드 퀸스타운 호텔 (Nomads Queenstown Hotel),25,18,3.36
뉴질랜드,퀸스타운,미-패드 스마트 호텔 (mi-pad Smart Hotel),4,1,4.21
뉴질랜드,퀸스타운,코로네이션 로지 (Coronation Lodge),6,0,4.42
뉴질랜드,퀸스타운,알렉시스 모텔 앤 아파트먼트 (Alexis Motels and Apartments),8,0,4.46
뉴질랜드,퀸스타운,스위스-벨스위트 포우나무 퀸스타운 (Swiss-BelSuites Pounamu Queenstown),15,7,3.83
뉴질랜드,퀸스타운,윈덤 가든 퀸스타운 (Wyndham Garden Queenstown),2,0,4.32
뉴질랜드,크라이스트처치,호텔 기브 (Hotel Give),36,8,4.15
뉴질랜드,크라이스트처치,브레이크프리 온 캐셀 크라이스트처치 (BreakFree on Cashel Christchurch),9,9,3.45
뉴질랜드,크라이스트처치,크라이스트처치 시티 호텔 (Christchurch City Hotel),4,0,4.37
뉴질랜드,크라이스트처치,센터 포인트 온 콜롬보 모텔 (CentrePoint on Colombo Motel),7,0,4.44
뉴질랜드,크라이스트처치,이비스 크라이스트처치 (ibis Christchurch),8,2,4.17
뉴질랜드,크라이스트처치,어반즈 어코모데이션 크라이스트처치 (Urbanz Accommodation Christchurch),8,0,4.46
뉴질랜드,크라이스트처치,수디마 크라이스트처치 공항 (Sudima Christchurch Airport),35,4,4.41
뉴질랜드,크라이스트처치,"샤토 온 더 파크 - 크라이스트처치, 어 더블 트리 바이 힐튼 (Chateau on the Park - Christchurch, a DoubleTree by Hilton)",2,1,4.14
뉴질랜드,크라이스트처치,노보텔 크라이스트처치 에어포트 (Novotel Christchurch Airport),6,1,4.26
뉴질랜드,웰링턴,오크스 웰링턴 호텔 (Oaks Wellington Hotel),6,0,4.42
뉴질랜드,웰링턴,Rydges Wellington Airport,2,0,4.32
뉴질랜드,웰링턴,길머 아파트먼트 호텔 (Gilmer Apartment Hotel),1,1,4.11
뉴질랜드,웰링턴,브렌트우드 호텔 (Brentwood Hotel),1,0,4.29
뉴질랜드,웰링턴,Microtel by Wyndham Wellington,52,4,4.54
뉴질랜드,웰링턴,인터컨티넨탈 웰링턴 (InterContinental Wellington),1,0,4.29
뉴질랜드,웰링턴,호텔 워털루 앤 백패커 (Hotel Waterloo & Backpackers),6,3,3.98
뉴질랜드,웰링턴,이비스 웰링턴 (ibis Wellington),5,0,4.4
뉴질랜드,웰링턴,트래블로지 호텔  웰링톤 (Travelodge Hotel Wellington),1,1,4.11
뉴질랜드,웰링턴,YHA 웰링턴 (YHA Wellington),10,1,4.35
대만,타이베이,시저 메트로 타이베이 (Caesar Metro Taipei),21,7,3.97
대만,타이베이,시저 파크 호텔 반차오 (Caesar Park Hotel Banqiao),17,10,3.64
대만,타이베이,호텔 참 참 - 타이베이 (HOTEL CHAM CHAM - Taipei),21,6,4.05
대만,타이베이,호텔 릴렉스 5 (Hotel Relax 5),18,9,3.74
대만,타이베이,타이페이 인터내셔널 호텔 (Taipei International Hotel),9,5,3.84
대만,타이베이,시티즌M 타이베이 노스 게이트 (citizenM Taipei North Gate),16,9,3.69
대만,타이베이,호텔 미드타운 리차드슨 (Hotel Midtown Richardson),18,9,3.74
대만,타이베이,로더스 플러스 호텔 테마 (Roaders Plus Hotel Theme),24,3,4.36
대만,가오슝,그리트 인 (GREET INN),23,4,4.26
대만,가오슝,Hotel YAM LAGOM,14,0,4.55
대만,가오슝,HOTEL YOSHI KAOHSIUNG,6,1,4.26
대만,가오슝,로얄 리스 호텔 (The Lees Hotel),19,8,3.84
대만,가오슝,더 클라우드 호텔 (The Cloud Hotel),16,9,3.69
대만,가오슝,에어라인 인 - 가오슝 스테이션 (Airline Inn - Kaohsiung Station ),24,2,4.45
대만,가오슝,inns hotel,19,6,4.01
대만,가오슝,호텔 두아 (Hotel Dua),18,5,4.08
대만,가오슝,호텔 미드타운 리처드슨 - 카오슝 보 아이 (Hotel Midtown Richardson - Kaohsiung Bo Ai),18,9,3.74
대만,화롄,Lakeshore Hotel Hualien Taroko,4,0,4.37
대만,화롄,메시 호텔 (Meci Hotel),16,3,4.23
대만,화롄,TC HOTEL HUALIEN ZHONG XIAO,5,0,4.4
대만,화롄,이 위안 리조트 (Yi Yuan Resort),1,0,4.29
대만,화롄,레이크쇼 Hotel 화롄 (Lakeshore Hotel Hualien),9,1,4.33
대만,화롄,저스트 슬립 화롄 종정 (Just Sleep Hotel Hualien Zhongzheng),10,0,4.49
대만,화롄,파크 시티 호텔 - 화롄 베케이션 (Park City Hotel - Hualien Vacation),16,2,4.34
대만,화롄,호텔데이 플러스 화롄 (Hotelday Plus Hualien),15,1,4.44
대만,화롄,화롄 퉁 마오 리조트 (HUALIEN TOONG MAO RESORT),19,1,4.5
대만,타이난,LakeShore Hotel Tainan,15,4,4.11
대만,타이난,호텔 타이난 (Hotel Tainan),12,7,3.74
대만,타이난,그랜드 반얀 호텔 (Grand Banyan Hotel),16,0,4.57
대만,타이난,젠다 스위트 (Zenda Suites),1,0,4.29
대만,타이난,더 레트로 타이판 (The Retro Tai-Pan),15,1,4.44
대만,타이난,Hotel A Tainan,9,0,4.48
대만,타이난,"샹그릴라 파 이스턴 플라자 타이난 (Shangri-La Far Eastern Plaza, Tainan)",3,1,4.18
대만,타이난,Provintia Hotel,17,8,3.79
대만,타이난,샤토 리시 호텔 (Chateau Rich Hotel),3,0,4.35
대만,타이난,타이펑 스위트 호텔 (Taipung Suites Hotel),8,0,4.46
독일,베를린,모비주 호텔 (Monbijou Hotel),35,1,4.64
독일,베를린,인터콘티넨탈 베를린 (InterContinental Berlin),3,0,4.35
독일,베를린,더 서커스 호스텔 (The Circus Hostel),34,8,4.12
독일,베를린,그랜드 호스텔 베를린 클래식 (Grand Hostel Berlin Classic),8,8,3.5
독일,베를린,Hotel Indigo Berlin – Ku’damm,23,0,4.64
독일,베를린,파크 인 바이 래디슨 베를린 알렉산더플라츠 (Park Inn by Radisson Berlin Alexanderplatz),28,9,3.96
독일,베를린,제너레이터 베를린 미테 (Generator Berlin Mitte),58,19,3.87
독일,베를린,오칵 호텔 (Ocak Hotel),39,5,4.37
독일,베를린,이비스 베를린 하우트반호프 (ibis Berlin Hauptbahnhof),10,0,4.49
독일,베를린,호텔 아마노 그랜드 센트럴 (Hotel AMANO Grand Central),33,1,4.62
독일,뮌헨,목시 뮌헨 에어포트 (Moxy Munich Airport),7,1,4.29
독일,뮌헨,NH 컬렉션 뮌헨 바바리아 (NH Collection Munchen Bavaria),12,2,4.27
독일,뮌헨,Bayer 89 Vi Vadi Hotel,79,10,4.4
독일,뮌헨,플레밍 호텔 뮌헨 슈바빙 (Fleming's Hotel Munich Schwabing),6,0,4.42
독일,뮌헨,"Flightgate Munich Airport Hotel, a member of Radisson Individuals",1,0,4.29
독일,뮌헨,슈완 로케 (Schwan Locke),8,2,4.17
독일,뮌헨,AdvaStay by KING's,14,2,4.31
독일,뮌헨,알로프트 뮌헨 (Aloft Munich),8,0,4.46
독일,프랑크푸르트,인터시티호텔 프랑크푸르트 하우프트반호프 (IntercityHotel Frankfurt Hauptbahnhof),85,13,4.32
독일,프랑크푸르트,a&o 프랑크푸르트 갈루스바르테 (a&o Frankfurt Galluswarte),39,19,3.6
독일,프랑크푸르트,Flemings Hotel Frankfurt-Central former Flemings Express Frankfurt,78,24,3.9
독일,프랑크푸르트,쉐라톤 프랑크푸르트 에어포트 호텔 앤 컨퍼런스 센터 (Sheraton Frankfurt Airport Hotel and Conference Center),4,1,4.21
독일,프랑크푸르트,Park Inn by Radisson Frankfurt Airport Hotel,7,2,4.15
독일,프랑크푸르트,플레밍스 셀렉션 호텔 프랑크푸르트-시티 (Fleming's Selection Hotel Frankfurt-City),18,3,4.27
독일,프랑크푸르트,사보이 호텔 (Savoy Hotel),61,39,3.26
독일,프랑크푸르트,NH 콜렉션 프랑푸르크 시티 (NH Collection Frankfurt City),6,0,4.42
독일,프랑크푸르트,힐튼 가든 인 프랑크푸르트 에어포트 (Hilton Garden Inn Frankfurt Airport),35,10,4.01
독일,함브루크,A&O 함부르크 해머 키르헤 (A&O Hamburg Hammer Kirche),52,5,4.48
독일,함브루크,더 니우 케크 (the niu Keg),6,0,4.42
독일,함브루크,NH 함부르크 호르너 렌반 (NH Hamburg Horner Rennbahn),52,1,4.72
독일,함브루크,이비스 버짓 함부르크 시티 오스트 (Ibis budget Hamburg City Ost),1,0,4.29
독일,함브루크,베스트 웨스턴 호텔 함부르크 인터내셔널 (Best Western Hotel Hamburg International),1,0,4.29
독일,함브루크,이비스 함부르크 알스터링 (iBis Hamburg Alsterring),1,0,4.29
마카오,윈 팰리스 리조트,더 블랙 도그 인 (The Black Dog Inn),1,0,4.29
마카오,샌즈 코타이 센트럴,더 파리지안 마카오 (The Parisian Macao),15,9,3.66
마카오,샌즈 코타이 센트럴,Sheraton Grand Macao,18,9,3.74
마카오,샌즈 코타이 센트럴,더 베네치안 마카오 (The Venetian Macao),21,4,4.23
마카오,샌즈 코타이 센트럴,MGM COTAI,20,3,4.3
마카오,샌즈 코타이 센트럴,스튜디오 시티 호텔 (Studio City Hotel),16,13,3.39
마카오,샌즈 코타이 센트럴,Grand Lisboa Palace Macau,18,6,3.99
마카오,샌즈 코타이 센트럴,리스보에타 마카오 (Lisboeta Macau),15,3,4.22
마카오,샌즈 코타이 센트럴,Grand Hyatt Macau,14,10,3.55
마카오,샌즈 코타이 센트럴,W Macau - Studio City,1,0,4.29
마카오,샌즈 코타이 센트럴,콘래드 마카오 (Conrad Macao),22,5,4.15
마카오,세인트 폴 성당 유적,호텔 리스보아 (Hotel Lisboa),17,10,3.64
마카오,세인트 폴 성당 유적,소피텔 마카오 앳 폰테 16 호텔 (Sofitel Macau at Ponte 16 Hotel),20,7,3.95
마카오,세인트 폴 성당 유적,호텔 로얄 마카오 (Hotel Royal Macau),20,9,3.79
마카오,세인트 폴 성당 유적,Belive&More,18,6,3.99
마카오,세인트 폴 성당 유적,그랜드 엠퍼러 호텔 (Grand Emperor Hotel),13,8,3.68
마카오,세인트 폴 성당 유적,홀리데이 인 마카오 (Holiday Inn Macau),15,6,3.92
마카오,세인트 폴 성당 유적,홀리데이 인 익스프레스 마카오 시티 센터 (Holiday Inn Express Macau City Centre),5,0,4.4
마카오,세인트 폴 성당 유적,메트로파크 호텔 (Metropark Hotel),17,7,3.88
마카오,세인트 폴 성당 유적,그랜드 리스보아 호텔 (Grand Lisboa Hotel),20,4,4.21
말레이시아,쿠알라룸푸르,Deface Platinum 2 Kuala Lumpur,54,17,3.91
말레이시아,쿠알라룸푸르,힐튼 쿠알라룸푸르 (Hilton Kuala Lumpur),90,15,4.28
말레이시아,쿠알라룸푸르,디페이스 플래티넘 쿠알라룸푸르 (DeFace Platinum Kuala Lumpur),64,29,3.59
말레이시아,쿠알라룸푸르,더 그랜드 캠벨 호텔 쿠알라룸푸르 (The Grand Campbell Hotel Kuala Lumpur),2,1,4.14
말레이시아,쿠알라룸푸르,알로프트 쿠알라룸푸르 센트랄 (Aloft Kuala Lumpur Sentral),67,7,4.47
말레이시아,쿠알라룸푸르,JW 메리어트 호텔 쿠알라룸푸르 (JW Marriott Hotel Kuala Lumpur),41,9,4.15
말레이시아,쿠알라룸푸르,Park Inn by Radisson Putrajaya,92,13,4.36
말레이시아,쿠알라룸푸르,Grand Hyatt Kuala Lumpur,70,6,4.53
말레이시아,쿠알라룸푸르,아르테 바이 토마스 챤 (Arte by Thomas Chan),5,1,4.24
말레이시아,코타키나발루,더 마젤란 수테라 리조트 (The Magellan Sutera Resort),65,44,3.19
말레이시아,코타키나발루,코타 키나발루 메리어트 호텔 (Kota Kinabalu Marriott Hotel),78,24,3.9
말레이시아,코타키나발루,호라이즌 호텔 코타키나발루 (Horizon Hotel Kota Kinabalu),81,23,3.96
말레이시아,코타키나발루,키나발루 다야 호텔 (Kinabalu Daya Hotel),54,35,3.27
말레이시아,코타키나발루,Hyatt Centric Kota Kinabalu,54,0,4.79
말레이시아,코타키나발루,하얏트 리젠시 키나발루 (Hyatt Regency Kinabalu),73,24,3.85
말레이시아,코타키나발루,힐튼 코타키나발루 (Hilton Kota Kinabalu),88,21,4.07
말레이시아,코타키나발루,마리나 트래블러스 스위트 @ 리버슨 소호 (Marina Travellers Suite @ Riverson SOHO),11,11,3.37
말레이시아,코타키나발루,"중심업무지구의 아파트먼트 (68m², 침실 2개, 프라이빗 욕실 1개) (Sunset Seaview Vacation Condos @ Infinity Avenue)",50,25,3.54
말레이시아,랑카위,파크로얄 랑카위 리조트 (PARKROYAL Langkawi Resort),10,1,4.35
말레이시아,랑카위,더 웨스틴 랑카위 리조트 앤 스파 (The Westin Langkawi Resort & Spa),10,4,3.99
말레이시아,랑카위,샌디 비치 리조트 바이 카사 로마 (Sandy Beach Resort by Casa Loma),3,11,3.0
말레이시아,랑카위,선셋 비치 리조트 (Sunset Beach Resort),2,3,3.83
말레이시아,랑카위,더 세인트 레지스 랑카위 (The St. Regis Langkawi),1,0,4.29
말레이시아,랑카위,프랜기파니 랑카위 리조트 (Frangipani Langkawi Resort),37,9,4.1
말레이시아,랑카위,"펠랑기 비치 리조트 앤 스파 랑카위 (Pelangi Beach Resort & Spa, Langkawi)",60,29,3.54
말레이시아,랑카위,알로프트 랑카위 판타이 텡가 (Aloft Langkawi Pantai Tengah),15,3,4.22
말레이시아,랑카위,나흐도 랑카위 리조트 (Nahdhoh Langkawi Resort),0,1,4.07
말레이시아,랑카위,선셋 베이 코티지 (Sunset Bay Cottage),3,0,4.35
말레이시아,말라카,하텐 호텔 멜라카 (Hatten Hotel Melaka),58,29,3.52
말레이시아,말라카,존케레드 헤리티지 호텔 (JonkeRED Heritage Hotel),21,3,4.32
말레이시아,말라카,Imperial Heritage Boutique & Gourmet Hotel Melaka,53,25,3.58
말레이시아,말라카,카이젠 호텔 앤 스위트 말라카 (Kaizen Hotel  & Suites Melaka),79,12,4.32
말레이시아,말라카,더블트리 바이 힐튼 호텔 말라카 (DoubleTree by Hilton Hotel Melaka),9,3,4.07
말레이시아,말라카,홀리데이 인 멜라카 (Holiday Inn Melaka),26,9,3.92
말레이시아,말라카,카사 델 리오 멜라카 호텔 (Casa del Rio Melaka Hotel),61,7,4.43
말레이시아,말라카,바바 하우스 말라카 (Baba House Melaka),13,2,4.29
말레이시아,말라카,19th Century Boutique Hotel,1,0,4.29
말레이시아,말라카,HEEREN BY THE RIVER HOTEL,49,6,4.4
멕시코,멕시코시티,호텔 PF (Hotel PF),3,0,4.35
멕시코,칸쿤,Hilton Garden Inn Cancun Airport,3,2,4.02
멕시코,칸쿤,호텔 루마 바이 카비아 (Hotel Luma by Kavia),19,4,4.19
멕시코,칸쿤,호텔 카사 마야 (Hotel Casa Maya),2,0,4.32
멕시코,칸쿤,TRS 코럴 호텔 - 성인 전용 - 올 인클루시브 (TRS Coral Hotel - Adults Only - All Inclusive),21,7,3.97
멕시코,칸쿤,윈덤 가든 칸쿤 다운타운 (Wyndham Garden Cancun Downtown),1,1,4.11
멕시코,칸쿤,"GR 카리베 바이 솔라리스, 디럭스 올 인클루시브 리조트 (GR Caribe By Solaris, Deluxe All Inclusive Resort)",6,1,4.26
멕시코,칸쿤,호텔 산타 마리아 (Hotel Santa Maria),14,6,3.89
멕시코,칸쿤,크리스탈 캉쿤 (Krystal Cancun),14,3,4.2
멕시코,칸쿤,셀리나 칸쿤 다운타운 (Selina Cancun Downtown),1,2,3.94
멕시코,툴룸,Mayan Monkey Tulum - Adults Only,15,1,4.44
멕시코,툴룸,알로프트 툴룸 (Aloft Tulum),1,0,4.29
멕시코,툴룸,The Waves Tulum,16,0,4.57
멕시코,툴룸,TRS 유카탄 호텔 - 성인 전용 - 올 인클루시브 (TRS Yucatan Hotel - Adults Only - All Inclusive),3,0,4.35
멕시코,툴룸,누에 툴룸 (Nuee Tulum),5,0,4.4
멕시코,툴룸,Eterna Tulum,1,0,4.29
멕시코,툴룸,KASA Hotel Kuyen - Adults Only,1,0,4.29
멕시코,툴룸,파파야 플라야 프로젝트 (Papaya Playa Project),2,0,4.32
멕시코,프라야델카르멘,프라야 팜스 비치 호텔 (Playa Palms Beach Hotel),12,0,4.52
멕시코,프라야델카르멘,라 파시온 호텔 부티크 바이 부니크 (La Pasion Hotel Boutique by Bunik),2,0,4.32
멕시코,프라야델카르멘,Aloft Playa del Carmen,1,0,4.29
멕시코,프라야델카르멘,"Viva Maya by Wyndham, A Trademark All Inclusive Resort",15,0,4.56
멕시코,프라야델카르멘,호텔 HM 플라야 델 카르멘 (Hotel HM Playa del Carmen),3,0,4.35
멕시코,프라야델카르멘,"더 리프 28 - 성인 전용, 올 스위트, 미식 옵션 올인클루시브 (The Reef 28, Adults Only, All Suites, Optional Gourmet All Inclusive)",19,1,4.5
멕시코,프라야델카르멘,세레니티 호텔 부티크 (Serenity Hotel Boutique),16,0,4.57
멕시코,프라야델카르멘,더 파이브스 다운타운 호텔 앤 레지던스 큐리오 컬렉션 바이 힐튼 (The Fives Downtown Hotel and Residences Curio Collection by Hilton),6,0,4.42
몽골,울란바토르,더 그랜드 힐 호텔 울란바토르 (The Grand Hill Hotel Ulaanbaatar),58,5,4.52
몽골,울란바토르,Ramada by Wyndham Ulaanbaatar Citycenter,42,11,4.05
몽골,울란바토르,H9 호텔 나인 울란바토르 (H9 Hotel Nine Ulaanbaatar),29,4,4.34
몽골,울란바토르,칭기스 칸 호텔 (Chinggis Khaan Hotel),32,15,3.67
몽골,울란바토르,Millennium Plaza Hotel & Mall Ulaanbaatar,6,0,4.42
몽골,울란바토르,스프링 호텔 (Springs Hotel),16,8,3.77
몽골,울란바토르,졸로 호텔 (Zolo Hotel),9,7,3.64
몽골,카라코룸,졸로 호텔 (Zolo Hotel),9,7,3.64
몽골,카라코룸,나란툴 호텔 (Narantuul Hotel),1,0,4.29
몽골,카라코룸,더 코퍼레이트 호텔 (The Corporate Hotel),23,10,3.79
몽골,카라코룸,바얀골 호텔 (Bayangol Hotel),2,0,4.32
몽골,카라코룸,"바얀골의 아파트먼트 (90m², 침실 2개, 프라이빗 욕실 1개) (Cozy65)",3,0,4.35
미국,뉴욕,호스텔링 인터내셔널 뉴 욕 (Hostelling International New York),73,22,3.92
미국,뉴욕,손더 앳 플랫아이언 (Sonder at Flatiron),0,1,4.07
미국,뉴욕,포드 타임스 스퀘어 (Pod Times Square),40,6,4.32
미국,뉴욕,윈덤 가든 롱 아일랜드 시티 (Wyndham Garden Long Island City),2,3,3.83
미국,뉴욕,밀레니엄 프리미어 뉴욕 타임 스퀘어 (Millennium Premier New York Times Square),0,1,4.07
미국,뉴욕,Pod 39,6,2,4.12
미국,뉴욕,웨스트 사이드 YMCA 호스텔 (West Side YMCA Hostel),12,14,3.19
미국,뉴욕,포드 51 (Pod 51),16,3,4.23
미국,뉴욕,Morris Guest House - Adults Only,22,4,4.24
미국,뉴욕,Nesva Hotel,16,4,4.13
미국,로스엔젤레스,프리핸드 로스앤젤레스 (Freehand Los Angeles),19,6,4.01
미국,로스엔젤레스,InterContinental - Los Angeles Downtown,53,22,3.69
미국,로스엔젤레스,Stuart Hotel - Adults Only,1,1,4.11
미국,로스엔젤레스,Hotel Indigo Los Angeles Downtown,9,4,3.96
미국,로스엔젤레스,The Delphi,1,2,3.94
미국,로스엔젤레스,가와다 (Kawada Hotel),6,3,3.98
미국,로스엔젤레스,The Biltmore Los Angeles,31,14,3.71
미국,로스엔젤레스,E 센트럴 호텔 다운타운 로스앤젤레스 (E Central Hotel Downtown Los Angeles),4,2,4.05
미국,로스엔젤레스,더 혹스턴 다운타운 LA (The Hoxton Downtown LA),0,4,3.59
미국,라스베이거스,플라밍고 라스베이거스 (Flamingo Las Vegas),59,40,3.21
미국,라스베이거스,호스슈 라스베이거스 - 구. 발리스 (Horseshoe Las Vegas “Formerly Bally’s”),72,24,3.84
미국,라스베이거스,The Cosmopolitan of Las Vegas,72,25,3.81
미국,라스베이거스,패리스 라스베이거스 (Paris Las Vegas),61,32,3.46
미국,라스베이거스,"Virgin Hotels Las Vegas, Curio Collection by Hilton",6,9,3.33
미국,라스베이거스,엑스칼리버 호텔 (Excalibur Hotel),47,41,2.98
미국,라스베이거스,Rio Hotel And Casino,12,19,2.88
미국,라스베이거스,하라스 라스베이거스 호텔 (Harrah's Las Vegas Hotel),19,12,3.55
미국,라스베이거스,플래닛 할리우드 리조트 앤 카지노 (Planet Hollywood Resort & Casino),54,22,3.71
미국,라스베이거스,서린 베이거스 부티크 호텔 (Serene Vegas Boutique Hotel),8,3,4.05
미얀마,양곤,후드 호스텔 (HOOD Hostel),22,3,4.33
미얀마,양곤,제말락스 호텔 앤 레지던스 (Zealax Hotel & Residence),1,1,4.11
미얀마,양곤,체리 힐스 호텔 (Cherry Hills Hotel),70,0,4.83
미얀마,양곤,미얀안다르 레지던스 호텔 (Myanandar Residence Hotel),5,1,4.24
미얀마,양곤,호텔 발미 (Hotel Balmi),16,4,4.13
미얀마,양곤,에스페라도 레이크뷰 호텔 (Esperado Lake View Hotel),47,16,3.86
미얀마,양곤,K.C 레지던스 (K.C Residence),19,6,4.01
미얀마,양곤,윈덤 그랜드 양곤 호텔 (Wyndham Grand Yangon Hotel),19,11,3.62
미얀마,양곤,121 호텔 (121 Hotel),4,0,4.37
미얀마,양곤,퀸 신 소 푸 호텔 (Queen Shin Saw Pu Hotel),9,2,4.2
미얀마,만달레이,오스텔로 벨로 만달레이 (Ostello Bello Mandalay),16,3,4.23
미얀마,만달레이,E-아웃피팅 골든 컨트리 호텔 (E-outfitting Golden Country Hotel),10,7,3.67
미얀마,만달레이,로얄 펄 호텔 (Royal Pearl Hotel),16,5,4.04
미얀마,만달레이,더 홈 호텔 (The Home Hotel),17,3,4.25
미얀마,만달레이,79 리빙 호텔 (79 Living Hotel),15,7,3.83
미얀마,만달레이,카웅 민트 호텔 (Kaung Myint Hotel),2,4,3.69
미얀마,만달레이,호텔 호미 만달레이 (Hotel Homey Mandalay),3,0,4.35
미얀마,만달레이,드래곤 피닉스 호텔 (Dragon Phoenix Hotel),5,0,4.4
미얀마,만달레이,호텔 뉴 웨이브 (Hotel New Wave),16,3,4.23
미얀마,만달레이,더 링크 78 만달레이 부티크 호텔 (The Link 78 Mandalay Boutique Hotel),8,4,3.92
미얀마,낭우,로얄 바간 호텔 (Royal Bagan Hotel),56,23,3.7
미얀마,낭우,더 호텔 @ 타라바 게이트 (The Hotel @ Tharabar Gate),8,1,4.31
미얀마,낭우,어메이징 바간 리조트 (Amazing Bagan Resort),21,4,4.23
미얀마,낭우,골든 미얀마 게스트하우스 (Golden Myanmar Guest House),4,0,4.37
미얀마,낭우,Aureum Palace Hotel & Resort Bagan,1,0,4.29
미얀마,낭우,헤리티지 바간 호텔 (Heritage Bagan Hotel),14,0,4.55
미얀마,낭우,스카이 뷰 호텔 (Sky View Hotel),58,5,4.52
미얀마,낭우,바간 움브라 호텔 (Bagan Umbra Hotel),21,4,4.23
미얀마,바간,스카이 뷰 호텔 (Sky View Hotel),58,5,4.52
미얀마,바간,헤리티지 바간 호텔 (Heritage Bagan Hotel),14,0,4.55
미얀마,바간,바간 티리피차야 생추어리 리조트 (Bagan Thiripyitsaya Sanctuary Resort),10,2,4.22
미얀마,바간,바간 움브라 호텔 (Bagan Umbra Hotel),21,4,4.23
미얀마,바간,Aureum Palace Hotel & Resort Bagan,1,0,4.29
미얀마,바간,로얄 바간 호텔 (Royal Bagan Hotel),56,23,3.7
미얀마,바간,"바간 탄데 호텔, 올드 바간 (Bagan Thande Hotel, Old Bagan)",15,6,3.92
미얀마,바간,골든 미얀마 게스트하우스 (Golden Myanmar Guest House),4,0,4.37
베트남,호치민시티,서머셋 호치민시티 서비스 레지던스 (Somerset Ho Chi Minh City Serviced Residence),20,6,4.03
베트남,호치민시티,서머셋 챈슬러 코트 서비스 레지던스 (Somerset Chancellor Court Serviced Residence),21,3,4.32
베트남,호치민시티,Signature by M Village Lê Thánh Tôn,19,3,4.29
베트남,호치민시티,롯데 호텔 사이공 (Lotte Hotel Saigon),26,3,4.39
베트남,호치민시티,아코야 사이공 센트럴 호텔 (Akoya Saigon Central Hotel),26,2,4.48
베트남,호치민시티,오크우드 레지던스 사이공 (Oakwood Residence Saigon),20,6,4.03
베트남,호치민시티,퓨전 오리지널 사이공 센터 (Fusion Original Saigon Centre),22,3,4.33
베트남,호치민시티,Wink Hotel Saigon Centre - Full 24hrs stay upon check-in,22,3,4.33
