CNT_NAME,REG_NAME,ACCOM_NAME,ACCOM_REV_POS,ACCOM_REV_NEG,score
베트남,호치민시티,La Siesta Premium Sai Gon,23,2,4.44
베트남,호치민시티,랭커스터 사이공 서비스 아파트먼트 르 탄 톤 (Lancaster Saigon Serviced Apartments Le Thanh Ton),15,2,4.33
베트남,하노이,롯데 호텔 하노이 (Lotte Hotel Hanoi),23,4,4.26
베트남,하노이,포츄나 호텔 하노이 (Fortuna Hotel Hanoi),17,8,3.79
베트남,하노이,La Siesta Classic Hang Thung,22,1,4.53
베트남,하노이,하노이 에메랄드 워터 호텔 앤 스파 (Hanoi Emerald Waters Hotel and Spa),20,6,4.03
베트남,하노이,Oakwood Residence Hanoi,21,7,3.97
베트남,하노이,하노이 대우 호텔 (Hanoi Daewoo Hotel),17,9,3.71
베트남,하노이,더 오리엔탈 제이드 호텔 (The Oriental Jade Hotel),22,3,4.33
베트남,하노이,서머셋 그랜드 하노이 서비스 레지던스 (Somerset Grand Hanoi Serviced Residences),18,7,3.9
베트남,하노이,오로라 프리미엄 호텔 앤 스파 (Aurora Premium Hotel & Spa),19,5,4.1
베트남,나트랑,리게일리어 골드 호텔 (Regalia Gold Hotel),16,10,3.61
베트남,나트랑,버고 호텔 (Virgo Hotel),21,5,4.14
베트남,나트랑,Alma Resort Cam Ranh,17,10,3.64
베트남,나트랑,SEAESTA NHA TRANG HOTEL,18,8,3.82
베트남,나트랑,하바나 나트랑 호텔 (Havana Nha Trang Hotel),18,9,3.74
베트남,나트랑,Boma Resort Nha Trang,20,7,3.95
베트남,나트랑,Amiana Resort Nha Trang,17,11,3.56
베트남,나트랑,디셈버 호텔 (December Hotel),20,7,3.95
베트남,나트랑,사타 호텔 (Sata Hotel),22,5,4.15
베트남,나트랑,다이아몬드 베이 호텔 (Diamond Bay Hotel),17,10,3.64
베트남,다낭,살라 다낭 비치 호텔 (SALA DANANG BEACH HOTEL),16,9,3.69
베트남,다낭,TMS 호텔 다낭 비치 (TMS Hotel Da Nang Beach),14,9,3.63
베트남,다낭,BAY CAPITAL DA NANG,24,1,4.55
베트남,다낭,Seahorse Han Market Danang Hostel by Haviland,20,4,4.21
베트남,다낭,노보텔 다낭 프리미어 한리버 (Novotel Danang Premier Han River),21,6,4.05
베트남,다낭,하이안 비치 호텔 앤 스파 (HAIAN Beach Hotel & Spa),14,7,3.8
베트남,다낭,신라 모노그램 꽝남 다낭 (Shilla Monogram Quangnam Danang),20,7,3.95
베트남,다낭,푸라마 리조트 다낭 (Furama Resort Danang),17,11,3.56
베트남,다낭,울랄라니 리조트 앤 콘도텔 (Olalani Resort and Condotel),16,10,3.61
베트남,다낭,아보라 부티크 호텔 (AVORA Boutique Hotel),20,9,3.79
스페인,바르셀로나,센터 에스플라이 알베르게 (Centre Esplai Albergue),23,18,3.3
스페인,바르셀로나,호텔 라 카사 델 솔 (Hotel La Casa del Sol),4,0,4.37
스페인,바르셀로나,호스텔 세인트 크리스토퍼스 바르셀로나 (Hostel St Christophers Barcelona),72,35,3.51
스페인,바르셀로나,ZT 더 골든 호텔 바르셀로나 (ZT The Golden Hotel Barcelona),19,1,4.5
스페인,바르셀로나,호텔 바르셀로나 아에로푸에르토 바이 멜리아 (Hotel Barcelona Aeropuerto By Melia),14,4,4.09
스페인,바르셀로나,예 바르셀로나 호스텔 (Yeah Barcelona Hostel),31,3,4.44
스페인,바르셀로나,"Radisson Blu 1882 Hotel, Barcelona Sagrada Familia",9,0,4.48
스페인,바르셀로나,에어호스텔 바르셀로나 에어포트 24h (Airhostel Barcelona Airport 24h),43,8,4.23
스페인,바르셀로나,TOC 호스텔 바르셀로나 (TOC Hostel Barcelona),71,30,3.64
스페인,바르셀로나,호텔 콘스탄자 (Hotel Constanza),15,1,4.44
스페인,마드리드,톡 호스텔 마드리드 (TOC Hostel Madrid),72,28,3.72
스페인,마드리드,"Círculo Gran Vía, Autograph Collection",1,0,4.29
스페인,마드리드,파 홈 아토차 (Far Home Atocha),21,4,4.23
스페인,마드리드,스털링 호텔 (Sterling Hotel),6,6,3.62
스페인,마드리드,Onefam Sungate,18,0,4.6
스페인,마드리드,"래디슨 블루 호텔, 마드리드 프라도 (Radisson Blu Hotel, Madrid Prado)",2,0,4.32
스페인,마드리드,블루삭 호스텔 마드리드 (Bluesock Hostels Madrid),24,9,3.88
스페인,마드리드,프린시페 피오 (Principe Pio),9,0,4.48
스페인,세비야,톡 호스텔 세비야 (Toc Hostel Sevilla),50,8,4.3
스페인,세비야,"호텔 알폰소 XIII, 어 럭셔리 컬렉션 호텔, 세비야 (Hotel Alfonso XIII, a Luxury Collection Hotel, Seville)",2,1,4.14
스페인,세비야,NH 콜렉션 세비야 (NH Collection Sevilla),12,3,4.15
스페인,세비야,"Querencia de Sevilla, Autograph Collection",1,0,4.29
스페인,세비야,"Radisson Collection Hotel, Magdalena Plaza Sevilla",3,0,4.35
스페인,세비야,Ibis Styles Sevilla Santa Justa,32,2,4.53
스페인,세비야,Petit Palace Vargas,2,0,4.32
스페인,발렌시아,호텔 유로스타 레이 돈 하이메 (Hotel Eurostars Rey Don Jaime),5,1,4.24
스페인,발렌시아,세나토르 파르케 센트럴 호텔 (Senator Parque Central Hotel),2,0,4.32
스페인,발렌시아,Casual Vintage Valencia,23,0,4.64
스페인,발렌시아,HOTEL BOUTIQUE BALANDRET,6,0,4.42
스페인,발렌시아,호텔 빌라카를로스 (Hotel Villacarlos),50,2,4.65
스페인,발렌시아,포트 아자파타 발렌시아 (Port Azafata Valencia),1,0,4.29
슬로베니아,블레드,호텔 파크 - 사바 호텔 앤 리조트 (Hotel Park - Sava Hotels & Resorts),1,0,4.29
슬로베니아,블레드,호텔 콤파스 (Hotel Kompas),1,0,4.29
슬로베니아,블레드,올드 패리시 하우스 (Old Parish House),1,0,4.29
슬로베니아,블레드,호텔 로벡 (Hotel Lovec),0,1,4.07
슬로베니아,류블랴나,시티 호텔 리주발자나 (City Hotel Ljubljana),13,6,3.86
슬로베니아,류블랴나,비앤비 호텔 류블랴나 파크 (B&B Hotel Ljubljana Park),16,3,4.23
슬로베니아,류블랴나,ibis Styles Ljubljana The Fuzzy Log,8,1,4.31
슬로베니아,류블랴나,"래디슨 블루 플라자 호텔 류블랴나 (Radisson Blu Plaza Hotel, Ljubljana)",10,0,4.49
슬로베니아,류블랴나,Occidental Ljubliana,1,0,4.29
슬로베니아,류블랴나,홀리데이 인 익스프레스 류블랴나 (Holiday Inn Express Ljubljana),0,1,4.07
슬로베니아,류블랴나,어반 호텔 유블랴나 (Urban Hotel Ljubljana),3,1,4.18
슬로베니아,류블랴나,차 차 룸 (Cha cha rooms),3,0,4.35
슬로베니아,피란,호텔 피란 (Hotel Piran),4,0,4.37
슬로베니아,포르토로즈,호텔 피란 (Hotel Piran),4,0,4.37
슬로베니아,포르토로즈,호텔 빌 파크 (Hotel Vile Park),10,0,4.49
슬로베니아,포르토로즈,Hotel Neptun - LifeClass Hotels & Spa,16,2,4.34
싱가포르,오차드로드,요텔 싱가포르 오차드 로드 (YOTEL Singapore Orchard Road),69,28,3.68
싱가포르,오차드로드,York Hotel,79,25,3.88
싱가포르,오차드로드,힐튼 싱가포르 오차드 (Hilton Singapore Orchard),33,3,4.46
싱가포르,오차드로드,오차드 포인트 서비스 아파트먼트 (Orchard Point Serviced Apartments),9,1,4.33
싱가포르,오차드로드,바이브 호텔 싱가포르 오차드 (Vibe Hotel Singapore Orchard),10,2,4.22
싱가포르,오차드로드,호텔 챈슬러@오차드 (Hotel Chancellor@Orchard),32,30,3.01
싱가포르,오차드로드,호텔 그랜드 센트럴 (Hotel Grand Central),31,19,3.45
싱가포르,오차드로드,YWCA Fort Canning,55,34,3.32
싱가포르,오차드로드,Arena eSports @ Orchard,1,2,3.94
싱가포르,오차드로드,로얄 플라자 온 스코트 호텔 (Royal Plaza on Scotts Hotel),54,15,3.99
싱가포르,마리나 베이,Marina Bay Sands ,67,31,3.57
싱가포르,마리나 베이,"파크로얄 컬렉션 마리나 베이, 싱가포르 (PARKROYAL COLLECTION Marina Bay, Singapore)",82,24,3.93
싱가포르,마리나 베이,팬 퍼시픽 싱가포르 (Pan Pacific Singapore),83,15,4.24
싱가포르,마리나 베이,더 풀러턴 호텔 (The Fullerton Hotel),85,11,4.4
싱가포르,마리나 베이,콘래드 센테니얼 싱가포르 (Conrad Centennial Singapore),85,6,4.59
싱가포르,마리나 베이,"리츠칼튼, 밀레니아 싱가포르 (The Ritz-Carlton, Millenia Singapore)",86,7,4.56
싱가포르,마리나 베이,더 풀러턴 베이 호텔 (The Fullerton Bay Hotel),45,3,4.55
싱가포르,마리나 베이,만다린 오리엔탈 싱가포르 (Mandarin Oriental Singapore),77,12,4.31
싱가포르,마리나 베이,Garden Pod @ Gardens by the Bay,10,0,4.49
싱가포르,차이나타운,Mondrian Singapore Duxton,1,0,4.29
싱가포르,차이나타운,도르셋 싱가포르 (Dorsett Singapore),68,18,4.01
싱가포르,차이나타운,Hotel 1900 @ Chinatown,2,2,3.98
싱가포르,차이나타운,버터넛 트리 호텔 (Butternut Tree Hotel),26,15,3.54
싱가포르,차이나타운,푸라마 시티 센터 호텔 (Furama City Centre Hotel),62,42,3.2
싱가포르,차이나타운,D’Hotel Singapore managed by The Ascott Limited,3,0,4.35
싱가포르,차이나타운,Hotel Mono,66,19,3.96
싱가포르,차이나타운,호텔 1888 컬렉션 (Hotel 1888 Collection),6,1,4.26
싱가포르,차이나타운,블리스 호텔 싱가포르 (Bliss Hotel Singapore),42,16,3.79
싱가포르,차이나타운,더 사우스브리지 호텔 (The Southbridge Hotel),42,18,3.7
영국,런던,Kabannas London St Pancras,78,21,4.0
영국,런던,힐튼 하운즐로 공항 (Hilton Heathrow Airport),6,3,3.98
영국,런던,제네레이터 런던 (Generator London),61,43,3.16
영국,런던,미미스 호텔 소호 (Mimi's Hotel Soho),2,1,4.14
영국,런던,런던 히드로 메리어트 호텔 (London Heathrow Marriott Hotel),2,0,4.32
영국,런던,모우브레이 코트 호텔 (Mowbray Court Hotel),59,34,3.37
영국,런던,래디슨 블루 에드워드 그래프턴 호텔  (Radisson Blu Edwardian Grafton Hotel London),7,1,4.29
영국,런던,스트랜드 팰리스 호텔 (Strand Palace Hotel),27,7,4.08
영국,런던,더 화이트 하우스 (The White House),5,1,4.24
영국,에든버러,코드 포드 더 코트 에든버러 (CoDE Pod – The CoURT - Edinburgh),38,2,4.58
영국,에든버러,Moxy Edinburgh Fountainbridge,4,1,4.21
영국,에든버러,킥애스 글라스마켓  (18+) (Kick Ass Grassmarket (18+)),11,4,4.01
영국,에든버러,데스티니 스튜던트 - 무라노 (Destiny Student- Murano),1,1,4.11
영국,에든버러,Moxy Edinburgh Airport,1,1,4.11
영국,에든버러,프레데릭 하우스 호텔 (Frederick House Hotel),14,2,4.31
영국,에든버러,래디슨 블루 호텔 에든버러 시티 센터 (Radisson Blu Hotel Edinburgh City Centre),1,1,4.11
영국,에든버러,스테이 센트럴 호텔 (Stay Central Hotel),4,0,4.37
영국,에든버러,더 백스터 호스텔 (The Baxter Hostel),17,0,4.59
영국,에든버러,올드 웨이벌리 호텔 (Old Waverley Hotel),4,0,4.37
영국,맨체스터,이비스 스타일 맨체스터 포트랜드 (ibis Styles Manchester Portland),2,3,3.83
영국,맨체스터,더블트리 바이 힐튼 맨체스터 에어포트 (DoubleTree by Hilton Manchester Airport),3,2,4.02
영국,맨체스터,네이티브 맨체스터 (Native Manchester),2,0,4.32
영국,맨체스터,INNSiDE by Meliá Manchester,2,0,4.32
영국,맨체스터,맨체스터 메리어트 빅토리아 앤 알버트 호텔 (Manchester Marriott Victoria & Albert Hotel),13,1,4.41
영국,맨체스터,더 타운하우스 맨체스터 (The Townhouse Manchester),1,0,4.29
영국,맨체스터,래디슨 블루 맨체스터 에어포트 (Radisson Blu Manchester Airport),2,0,4.32
영국,맨체스터,모텔 원 맨체스터 피카딜리 (Motel One Manchester-Piccadilly),3,0,4.35
영국,맨체스터,브리타니아 맨체스터 호텔 (Britannia Manchester Hotel),10,3,4.1
영국,맨체스터,YHA 맨체스터 호스텔 (YHA Manchester Hostel),11,5,3.91
영국,캠브리지,No 1 모텔 온 빅토리아 (No 1 Motels on Victoria),1,0,4.29
영국,캠브리지,캠브리지 코치 하우스 럭셔리 코티지 (Cambridge Coach House Luxury Cottages),54,0,4.79
영국,캠브리지,콜로니얼 코트 모텔 (Colonial Court Motel),7,0,4.44
오스트레일리아,시드니,뷰 시드니 (View Sydney),55,10,4.24
오스트레일리아,시드니,쉐라톤 그랜드 시드니 하이드 파크 (Sheraton Grand Sydney Hyde Park),9,4,3.96
오스트레일리아,시드니,YHA Sydney Harbour,81,12,4.34
오스트레일리아,시드니,더 팟 시드니 (The Pod Sydney),87,13,4.33
오스트레일리아,시드니,아모라 제이미슨 호텔  (Amora Jamison Hotel),50,11,4.14
오스트레일리아,시드니,Radisson Blu Plaza Hotel Sydney,6,0,4.42
오스트레일리아,시드니,YEHS 호텔 시드니 QVB (YEHS Hotel Sydney QVB),76,15,4.19
오스트레일리아,시드니,YHA Sydney Central,78,20,4.03
오스트레일리아,시드니,Citadines Connect Sydney Airport,35,5,4.33
오스트레일리아,멜버른,스페이스 호텔 (Space Hotel),82,17,4.16
오스트레일리아,멜버른,오크스 멜버른 온 콜린스 호텔 (Oaks Melbourne on Collins Hotel),15,5,4.01
오스트레일리아,멜버른,Dorsett Melbourne,13,0,4.54
오스트레일리아,멜버른,파크로얄 멜버른 공항 (PARKROYAL Melbourne Airport),6,0,4.42
오스트레일리아,멜버른,Courtyard Melbourne Flagstaff Gardens,17,1,4.47
오스트레일리아,멜버른,아틀란티스 호텔 멜버른 (Atlantis Hotel Melbourne),74,20,4.0
오스트레일리아,멜버른,YHA Melbourne Central,27,14,3.62
오스트레일리아,멜버른,셀리나 센트럴 멜버른 (Selina Central Melbourne),1,0,4.29
오스트레일리아,멜버른,Europa Melbourne,4,0,4.37
오스트레일리아,멜버른,오크스 멜버른 온 윌리엄 스위트 (Oaks Melbourne on William Suites),16,4,4.13
오스트레일리아,브리즈번,이비스 스타일 브리즈번 엘리자베스 스트리트 (Ibis Styles Brisbane Elizabeth Street),36,5,4.34
오스트레일리아,브리즈번,포 포인츠 바이 쉐라톤 브리즈번 (Four Points by Sheraton Brisbane),4,1,4.21
오스트레일리아,브리즈번,Selina Brisbane,22,2,4.43
오스트레일리아,브리즈번,노보텔 브리즈번 사우스 뱅크 (Novotel Brisbane South Bank),75,1,4.79
오스트레일리아,브리즈번,W 브리즈번 (W Brisbane),6,0,4.42
오스트레일리아,브리즈번,하얏트 리젠시 브리즈번 (Hyatt Regency Brisbane),29,3,4.42
오스트레일리아,브리즈번,YHA Brisbane City,65,15,4.1
오스트레일리아,브리즈번,홀리데이 인 익스프레스 브리즈번 센트럴 (Holiday Inn Express Brisbane Central),13,3,4.17
오스트레일리아,브리즈번,메리톤 스위트 허쉘 스트리트 (Meriton Suites Herschel Street),19,1,4.5
오스트레일리아,브리즈번,Brisbane - Quarters,1,0,4.29
오스트레일리아,케언스,오크스 케언즈 호텔 (Oaks Cairns Hotel),1,0,4.29
오스트레일리아,케언스,The Village Cairns,10,2,4.22
오스트레일리아,케언스,글로벌 백패커스 케언즈 (Global Backpackers Cairns),5,3,3.95
오스트레일리아,케언스,크리스탈브룩 라일리 (Crystalbrook Riley),9,1,4.33
오스트레일리아,케언스,더블트리 바이 힐튼 케언즈 (DoubleTree by Hilton Cairns),6,3,3.98
오스트레일리아,케언스,Gilligan’s Hotel & Resort,30,10,3.93
오스트레일리아,케언스,풀맨 케언즈 인터내셔널 (Pullman Cairns International),9,2,4.2
오스트레일리아,케언스,하이드 호텔 케언즈  (Hides Hotel Cairns),19,10,3.69
오스트레일리아,케언스,코럴 트리 인 호텔 (Coral Tree Inn Hotel),7,1,4.29
인도,뭄바이,니란타 에어포트 트랜짓 호텔 앤 라운지 터미널 2 어라이벌/랜드사이드  (Niranta Airport Transit Hotel & Lounge Terminal 2 Arrivals/Landside),6,3,3.98
인도,뭄바이,Country Inn & Suites by Turtle ,43,11,4.06
인도,뭄바이,호텔 클리프턴 (Hotel cliffton),86,7,4.56
인도,뭄바이,니란타 트랜짓 호텔 뭄바이 에어포트 (Niranta Transit Hotel Mumbai Airport),90,6,4.61
인도,뭄바이,더 앰배서더 마린 드라이브 뭄바이 (The Ambassador Marine Drive Mumbai),1,0,4.29
인도,뭄바이,Novotel Mumbai International Airport,3,0,4.35
인도,뭄바이,"레몬 트리 프리미어, 뭄바이 인터내셔널 에어포트 (Lemon Tree Premier, Mumbai International Airport)",1,0,4.29
인도,뭄바이,Hotel Kohinoor Continental Airport,3,2,4.02
인도,뉴델리,이비스 뉴 델리 에어로시티 - 언 아코르호텔 브랜드 (ibis New Delhi Aerocity - An AccorHotels Brand),23,4,4.26
인도,뉴델리,홀리데이 인 뉴 델리 인터내셔널 에어포트 (Holiday Inn New Delhi International Airport),11,2,4.25
인도,뉴델리,래디슨 블루 플라자 델리 에어포트 (Radisson Blu Plaza Delhi Airport),7,0,4.44
인도,뉴델리,켄타우루스 호텔 (Centaur Hotel),1,3,3.78
인도,뉴델리,더 라릿 뉴델리 (The Lalit New Delhi),30,11,3.86
인도,뉴델리,홀리데이 인 익스프레스 뉴 델리 인터내셔널 에어포트 T3 (Holiday Inn Express New Delhi Int'L Airport T3),1,2,3.94
인도,뉴델리,프라이드 플라자 호텔 아에로시티 델리 (Pride Plaza Hotel Aerocity Delhi),14,3,4.2
인도,뉴델리,호텔 디캐피톨 - 델리 에어포트 (HOTEL D'CAPITOL - DELHI AIRPORT),2,1,4.14
인도,뉴델리,에어포트 호텔 (Airport Hotel),45,7,4.31
인도,아그라,조이스 호스텔 (joey's Hostel),22,1,4.53
인도,아그라,Radisson Hotel Agra,2,1,4.14
인도,아그라,더 오베로이 아마빌라스 아그라 호텔 (The Oberoi Amarvilas Agra Hotel),1,0,4.29
인도,아그라,호텔 클락스 시라즈 아그라 (Hotel Clarks Shiraz Agra),6,1,4.26
인도,아그라,Sunrise Homestay,3,0,4.35
인도,아그라,호텔 싯다르타 (600 미터 프롬 타지마할) (HOTEL SIDHARTHA (600 meters from Taj Mahal)),8,7,3.6
인도,아그라,더 그랜드 임페리얼-헤리티지 호텔 (The Grand Imperial-Heritage Hotel),1,0,4.29
인도,아그라,"타즈간즈의 빌라 (144m², 침실 5개, 프라이빗 욕실 5개) (The Orchid Villa)",9,0,4.48
인도,아그라,FabHotel Bhawana,1,0,4.29
인도,자이푸르,펄 팰리스 헤리티지 - 더 부티크 게스트하우스 (Pearl Palace Heritage - The Boutique Guest House),1,0,4.29
인도,자이푸르,힐튼 자이푸르 (Hilton Jaipur),0,3,3.73
인도,자이푸르,호텔 간다르바 - 어 그린 호텔 (Hotel Gandharva - A Green Hotel),1,0,4.29
인도,자이푸르,라마다 바이 윈덤 자이푸르 (Ramada by Wyndham Jaipur),4,2,4.05
인도,자이푸르,Bloom Boutique - Chelon Haveli,2,1,4.14
인도,자이푸르,래디슨 블루 자이푸르 (Radisson Blu Jaipur),88,4,4.68
인도,자이푸르,우메이드 바완 - 어 헤리티지 스타일 부티크 호텔 (Umaid Bhawan - A Heritage Style Boutique Hotel),6,3,3.98
인도,자이푸르,머스타시 호스텔 자이푸르 (Moustache Hostel Jaipur),2,0,4.32
인도,자이푸르,Flute boutique by Hotel 91,1,1,4.11
인도네시아,발리,힐튼 가든 인 발리 응우라 라이 공항 (Hilton Garden Inn Bali Ngurah Rai Airport),66,36,3.41
인도네시아,발리,코트야드 발리 스미냑 리조트 (Courtyard Bali Seminyak Resort),47,7,4.32
인도네시아,발리,RIMBA by AYANA Bali,74,33,3.59
인도네시아,발리,노보텔 발리 응우라 라이 공항 (Novotel Bali Ngurah Rai Airport),84,25,3.92
인도네시아,발리,"Umana Bali, LXR Hotels & Resorts",53,20,3.77
인도네시아,발리,호텔 테라스 앳 쿠타 (Hotel Terrace at Kuta),75,32,3.63
인도네시아,발리,래디슨 블루 발리 울루와투 (Radisson Blu Bali Uluwatu),5,0,4.4
인도네시아,발리,암나야 리조트 쿠타 (Amnaya Resort Kuta),84,19,4.11
인도네시아,발리,AYANA Resort Bali,85,19,4.12
인도네시아,요그야카르타,위즈 호텔 말리오보로 요그야카르타 (Whiz Hotel Malioboro Yogyakarta),10,4,3.99
인도네시아,요그야카르타,더 피닉스 호텔 족자카르타 (The Phoenix Hotel Yogyakarta),21,7,3.97
인도네시아,요그야카르타,잠불루욱 말리오보로 호텔 욕야카르타 (Jambuluwuk Malioboro Hotel Yogyakarta),9,4,3.96
인도네시아,요그야카르타,프리마 인 호텔 말리오보로 (Prima In Hotel Malioboro),12,5,3.93
인도네시아,요그야카르타,그랜드 캉겐 호텔 우리프 스모하르조 (Grand Kangen Hotel Urip Sumoharjo),83,3,4.71
인도네시아,요그야카르타,호텔 네오 말리오보로 바이 애스턴 (Hotel Neo Malioboro by ASTON),11,4,4.01
인도네시아,요그야카르타,Hyatt Regency Yogyakarta,37,4,4.42
인도네시아,요그야카르타,말리오보로 프라임 호텔 (Malioboro Prime Hotel),5,1,4.24
인도네시아,요그야카르타,호라이즌 울티마 리스 호텔 말리오보로 (Horison Ultima Riss Hotel Malioboro),1,0,4.29
인도네시아,요그야카르타,마라나타 그랜드 호텔 (Maranatha Grand Hotel),2,0,4.32
인도네시아,반둥,그랜드 호텔 프레안게르 (Grand Hotel Preanger),27,8,4.01
인도네시아,반둥,홀리데이 인 반둥 파스퇴르 (Holiday Inn Bandung Pasteur),14,1,4.43
인도네시아,반둥,"de Braga, ARTOTEL Curated",2,1,4.14
인도네시아,반둥,팝! 호텔 페스티벌 시티링크 - 반둥 (POP! Hotel Festival Citylink - Bandung),4,1,4.21
인도네시아,반둥,풀만 반둥 그랜드 센트럴 (Pullman Bandung Grand Central),5,2,4.09
인도네시아,반둥,힐튼 반둥 (Hilton Bandung),30,7,4.13
인도네시아,반둥,크라운 플라자 반둥 (Crowne Plaza Bandung),11,3,4.13
인도네시아,반둥,키마야 브라가 반둥 바이 해리스 (Kimaya Braga Bandung by Harris),1,1,4.11
인도네시아,반둥,요코텔 넷  (Yokotel Net),0,1,4.07
인도네시아,반둥,레드도어즈 프리미엄 니어 반둥 스테이션 (RedDoorz Premium near Bandung Station),1,1,4.11
인도네시아,센트럴 자카르타,풀맨 자카르타 센트럴 파크 호텔 (Pullman Jakarta Central Park Hotel),51,3,4.59
인도네시아,센트럴 자카르타,풀맨 자카르타 인도네시아 (Pullman Jakarta Indonesia),60,19,3.9
인도네시아,센트럴 자카르타,홀리데이 인 앤 스위트 자카르타 가자 마다 (Holiday Inn & Suites Jakarta Gajah Mada),28,2,4.5
인도네시아,센트럴 자카르타,FM7 리조트 호텔 반다라 자카르타 에어포트 (FM7 Resort Hotel Bandara Jakarta Airport),68,21,3.9
인도네시아,센트럴 자카르타,스위스-벨호텔 망가 베사르 (Swiss-Belhotel Mangga Besar),39,14,3.85
인도네시아,센트럴 자카르타,더블트리 바이 힐튼 호텔 자카르타 디포네고로 (DoubleTree by Hilton Hotel Jakarta - Diponegoro),41,5,4.39
인도네시아,센트럴 자카르타,호텔 시푸트라 자카르타 매니지드 바이 스위스 벨호텔 인터네셔널 (Hotel Ciputra Jakarta managed by Swiss-Belhotel International),24,8,3.95
인도네시아,센트럴 자카르타,더 1O1 자카르타 에어포트 CBC (THE 1O1 Jakarta Airport CBC),48,7,4.33
인도네시아,센트럴 자카르타,Maia Hotel Jakarta,1,0,4.29
인도네시아,센트럴 자카르타,사와나 스위트 (Sawana Suites),84,8,4.51
일본,도쿄,sequence MIYASHITA PARK / Shibuya,18,8,3.82
일본,도쿄,힐튼 도쿄 (Hilton Tokyo),12,10,3.48
일본,도쿄,APA 호텔 신주쿠-가부키초 타워 (APA Hotel Shinjuku-Kabukicho Tower),16,12,3.46
일본,도쿄,펄 호텔 신주쿠 아케보노바시 (Pearl Hotel Shinjuku Akebonobashi),18,8,3.82
일본,도쿄,"리츠칼튼, 도쿄 (The Ritz-Carlton, Tokyo)",3,2,4.02
일본,도쿄,신주쿠 워싱턴 호텔 - 본관 (Shinjuku Washington Hotel - Main Building),16,12,3.46
일본,도쿄,APA 호텔 롯폰기 식스 (APA Hotel Roppongi SIX),19,9,3.77
일본,도쿄,렘 롯폰기 (remm Roppongi),18,9,3.74
일본,도쿄,오크 호텔 에도 (Oak Hotel Edo),16,6,3.94
일본,도쿄,선샤인 시티 프린스 호텔 이케부쿠로 도쿄 (Sunshine City Prince Hotel Ikebukuro Tokyo),23,5,4.17
일본,오사카,칸데오 호텔 오사카 난바 (Candeo Hotels Osaka Namba),20,7,3.95
일본,오사카,코트야드 신-오사카 스테이션 (Courtyard Shin-Osaka Station),7,1,4.29
일본,오사카,APA Hotel & Resort Osaka Umeda Eki Tower,22,6,4.07
일본,오사카,호텔 몬토레 오사카 (Hotel Monterey Osaka),15,8,3.74
일본,오사카,ibis Styles Osaka Namba Hotel,18,9,3.74
일본,오사카,호텔 뉴 한큐 오사카 (Hotel New Hankyu Osaka),22,5,4.15
